year,fips,vote_rep,vote_dem,VotePercCountry,VotePercFips,CountyPartisanship
2004,05001,3789,3110,-2.50601061752369,-9.84200608783882,-7.33599547031512
2004,05003,4567,3881,-2.50601061752369,-8.12026515151515,-5.61425453399146
2004,05005,11128,7129,-2.50601061752369,-21.9039272607767,-19.397916643253
2004,05007,46571,20756,-2.50601061752369,-38.3427154039241,-35.8367047864004
2004,05009,9793,4640,-2.50601061752369,-35.702903069355,-33.1968924518313
2004,05011,2011,2206,-2.50601061752369,4.62414038415935,7.13015100168305
2004,05013,1340,939,-2.50601061752369,-17.5954365949978,-15.0894259774741
2004,05015,6184,4161,-2.50601061752369,-19.5553407443209,-17.0493301267972
2004,05017,1725,2993,-2.50601061752369,26.8757948283171,29.3818054458408
2004,05019,4144,4990,-2.50601061752369,9.26209765710532,11.768108274629
2004,05021,2759,3264,-2.50601061752369,8.38452598372904,10.8905366012527
2004,05023,7107,4517,-2.50601061752369,-22.2814865794907,-19.775475961967
2004,05025,2009,1450,-2.50601061752369,-16.1607400982943,-13.6547294807706
2004,05027,5729,4108,-2.50601061752369,-16.4786011995527,-13.972590582029
2004,05029,4009,3982,-2.50601061752369,-0.337880115129521,2.16813050239417
2004,05031,15818,13665,-2.50601061752369,-7.3025133127565,-4.79650269523281
2004,05033,13391,6764,-2.50601061752369,-32.8801786157281,-30.3741679982044
2004,05035,6930,8277,-2.50601061752369,8.85776287236141,11.3637734898851
2004,05037,3864,3135,-2.50601061752369,-10.4157736819546,-7.90976306443087
2004,05039,1700,1671,-2.50601061752369,-0.86027884900623,1.64573176851746
2004,05041,1729,2851,-2.50601061752369,24.4978165938865,27.0038272114102
2004,05043,3262,2952,-2.50601061752369,-4.98873511425813,-2.48272449673443
2004,05045,21514,14538,-2.50601061752369,-19.3498280261844,-16.8438174086607
2004,05047,4181,3008,-2.50601061752369,-16.3165947976075,-13.8105841800838
2004,05049,2522,2370,-2.50601061752369,-3.10711365494685,-0.601103037423158
2004,05051,21734,18040,-2.50601061752369,-9.28747422939609,-6.78146361187239
2004,05053,4205,2524,-2.50601061752369,-24.9814236885124,-22.4754130709887
2004,05055,7237,6564,-2.50601061752369,-4.87645822766466,-2.37044761014097
2004,05057,3580,3817,-2.50601061752369,3.2040016222793,5.710012239803
2004,05059,5960,5901,-2.50601061752369,-0.497428547340022,2.00858207018367
2004,05061,2736,2166,-2.50601061752369,-11.6279069767442,-9.12189635922049
2004,05063,7430,5443,-2.50601061752369,-15.4354074419327,-12.929396824409
2004,05065,2833,2586,-2.50601061752369,-4.55803653810666,-2.05202592058297
2004,05067,2624,3515,-2.50601061752369,14.5137644567519,17.0197750742756
2004,05069,10218,19675,-2.50601061752369,31.6361690027766,34.1421796203003
2004,05071,4311,3622,-2.50601061752369,-8.68523887558301,-6.17922825805931
2004,05073,1604,1567,-2.50601061752369,-1.16682434563229,1.3391862718914
2004,05075,2951,3544,-2.50601061752369,9.13010007698229,11.636110694506
2004,05077,1492,2548,-2.50601061752369,26.1386138613861,28.6446244789098
2004,05079,1921,2149,-2.50601061752369,5.6019656019656,8.1079762194893
2004,05081,2575,2677,-2.50601061752369,1.94211728865194,4.44812790617564
2004,05083,5076,3361,-2.50601061752369,-20.327130496622,-17.8211198790983
2004,05085,14398,7454,-2.50601061752369,-31.7774116785649,-29.2714010610412
2004,05087,3873,2421,-2.50601061752369,-23.069590085796,-20.5635794682723
2004,05089,4127,2602,-2.50601061752369,-22.663100014861,-20.1570893973374
2004,05091,8448,6139,-2.50601061752369,-15.8291629533146,-13.3231523357909
2004,05093,6121,7593,-2.50601061752369,10.7335569491031,13.2395675666268
2004,05095,1586,2049,-2.50601061752369,12.7372764786795,15.2432870962032
2004,05097,2367,1524,-2.50601061752369,-21.6653816499614,-19.1593710324378
2004,05099,1752,1694,-2.50601061752369,-1.68311085316309,0.822899764360607
2004,05101,2779,1506,-2.50601061752369,-29.708284714119,-27.2022740965953
2004,05103,5345,5188,-2.50601061752369,-1.49055349852843,1.01545711899526
2004,05105,2435,1921,-2.50601061752369,-11.7998163452709,-9.2938057277472
2004,05107,3161,5642,-2.50601061752369,28.1835737816653,30.689584399189
2004,05109,2013,1310,-2.50601061752369,-21.155582305146,-18.6495716876223
2004,05111,3555,4069,-2.50601061752369,6.74186778593914,9.24787840346283
2004,05113,5192,2473,-2.50601061752369,-35.4729288975864,-32.9669182800627
2004,05115,13614,7100,-2.50601061752369,-31.4473303080042,-28.9413196904806
2004,05117,2030,1562,-2.50601061752369,-13.0289532293987,-10.522942611875
2004,05119,67903,84532,-2.50601061752369,10.9089119952767,13.4149226128004
2004,05121,3158,3412,-2.50601061752369,3.86605783866058,6.37206845618427
2004,05123,3815,5684,-2.50601061752369,19.6757553426676,22.1817659601913
2004,05125,24864,14153,-2.50601061752369,-27.452136248302,-24.9461256307783
2004,05127,2514,1473,-2.50601061752369,-26.1098570353649,-23.6038464178412
2004,05129,2565,1370,-2.50601061752369,-30.3684879288437,-27.86247731132
2004,05131,27303,16479,-2.50601061752369,-24.7224886939838,-22.2164780764601
2004,05133,2516,2035,-2.50601061752369,-10.5691056910569,-8.06309507353322
2004,05135,4097,3265,-2.50601061752369,-11.3012768269492,-8.7952662094255
2004,05137,3188,2255,-2.50601061752369,-17.1412823810399,-14.6352717635162
2004,05139,10502,7071,-2.50601061752369,-19.524270187219,-17.0182595696953
2004,05141,3988,3310,-2.50601061752369,-9.2902164976706,-6.7842058801469
2004,05143,35726,27597,-2.50601061752369,-12.8373576741468,-10.3313470566231
2004,05145,17001,9129,-2.50601061752369,-30.1262916188289,-27.6202810013052
2004,05147,1021,1972,-2.50601061752369,31.7741396592048,34.2801502767285
2004,05149,3678,2913,-2.50601061752369,-11.6067364588075,-9.10072584128377
2004,06001,130911,422585,-2.50601061752369,52.6966771214245,55.2026877389482
2004,06003,311,373,-2.50601061752369,9.06432748538012,11.5703381029038
2004,06005,11107,6541,-2.50601061752369,-25.8726201269266,-23.3666095094029
2004,06007,51662,42448,-2.50601061752369,-9.79067049197747,-7.28465987445378
2004,06009,13601,8286,-2.50601061752369,-24.2838214465208,-21.7778108289971
2004,06011,4142,1947,-2.50601061752369,-36.0486122516012,-33.5426016340776
2004,06013,150608,257254,-2.50601061752369,26.1475695210635,28.6535801385872
2004,06015,5356,3892,-2.50601061752369,-15.8304498269896,-13.3244392094659
2004,06017,52878,32242,-2.50601061752369,-24.2434210526316,-21.7374104351079
2004,06019,141988,103154,-2.50601061752369,-15.8414306809931,-13.3354200634694
2004,06021,6308,2995,-2.50601061752369,-35.6121681178115,-33.1061575002878
2004,06023,25714,37988,-2.50601061752369,19.2678408841167,21.7738515016404
2004,06025,15890,17964,-2.50601061752369,6.12630708335795,8.63231770088164
2004,06027,5091,3350,-2.50601061752369,-20.6255183035185,-18.1195076859948
2004,06029,140417,68603,-2.50601061752369,-34.357477753325,-31.8514671358014
2004,06031,21003,10833,-2.50601061752369,-31.9449679607991,-29.4389573432754
2004,06033,11093,13141,-2.50601061752369,8.45093670050342,10.9569473180271
2004,06035,8126,3158,-2.50601061752369,-44.0269408011344,-41.5209301836107
2004,06037,1076225,1907736,-2.50601061752369,27.8660143346378,30.3720249521614
2004,06039,24871,13481,-2.50601061752369,-29.6985815602837,-27.19257094276
2004,06041,34378,99070,-2.50601061752369,48.4773095138181,50.9833201313418
2004,06043,5215,3251,-2.50601061752369,-23.1986770611859,-20.6926664436622
2004,06045,12955,24385,-2.50601061752369,30.6106052490627,33.1166158665864
2004,06047,32773,24491,-2.50601061752369,-14.4628387817826,-11.9568281642589
2004,06049,3235,1149,-2.50601061752369,-47.5821167883212,-45.0761061707975
2004,06051,2621,2628,-2.50601061752369,0.133358734997142,2.63936935252084
2004,06053,47838,75241,-2.50601061752369,22.2645617855199,24.7705724030436
2004,06055,22059,33666,-2.50601061752369,20.8290713324361,23.3350819499598
2004,06057,28790,24220,-2.50601061752369,-8.62101490284852,-6.11500428532482
2004,06059,641832,419239,-2.50601061752369,-20.9781437811419,-18.4721331636182
2004,06061,95969,55573,-2.50601061752369,-26.6566364440221,-24.1506258264984
2004,06063,6905,4129,-2.50601061752369,-25.1586006887801,-22.6525900712564
2004,06065,322473,228806,-2.50601061752369,-16.990852181926,-14.4848415644023
2004,06067,235539,236657,-2.50601061752369,0.2367660886581,2.74277670618179
2004,06069,8698,9851,-2.50601061752369,6.21596851582296,8.72197913334665
2004,06071,289306,227789,-2.50601061752369,-11.8966534195844,-9.39064280206071
2004,06073,596033,526437,-2.50601061752369,-6.20025479522838,-3.69424417770469
2004,06075,54355,296772,-2.50601061752369,69.0396921911445,71.5457028086682
2004,06077,100978,87012,-2.50601061752369,-7.42911857013671,-4.92310795261302
2004,06079,67995,58742,-2.50601061752369,-7.30094605363864,-4.79493543611494
2004,06081,83315,197922,-2.50601061752369,40.7510391591434,43.257049776667
2004,06083,76806,90314,-2.50601061752369,8.0828147438966,10.5888253614203
2004,06085,209094,386100,-2.50601061752369,29.7392110807569,32.2452216982806
2004,06087,30354,89102,-2.50601061752369,49.1796142512724,51.6856248687961
2004,06089,52249,24339,-2.50601061752369,-36.4417402204001,-33.9357296028764
2004,06091,1249,646,-2.50601061752369,-31.820580474934,-29.3145698574103
2004,06093,12673,7880,-2.50601061752369,-23.3201965649783,-20.8141859474547
2004,06095,62301,85096,-2.50601061752369,15.4650366018304,17.9710472193541
2004,06097,68204,148261,-2.50601061752369,36.9838080059132,39.4898186234369
2004,06099,85407,58829,-2.50601061752369,-18.4267450567126,-15.9207344391889
2004,06101,20254,9602,-2.50601061752369,-35.6779206859593,-33.1719100684356
2004,06103,15572,7504,-2.50601061752369,-34.962731842607,-32.4567212250833
2004,06105,3560,2782,-2.50601061752369,-12.2674235257017,-9.76141290817798
2004,06107,65399,32494,-2.50601061752369,-33.6132307723739,-31.1072201548502
2004,06109,15745,10104,-2.50601061752369,-21.8228945026887,-19.316883885165
2004,06111,160314,148859,-2.50601061752369,-3.70504539529648,-1.19903477777279
2004,06113,28005,42885,-2.50601061752369,20.9902666102412,23.4962772277649
2004,06115,12076,5687,-2.50601061752369,-35.9680234194674,-33.4620128019437
2004,08001,65912,69122,-2.50601061752369,2.37717908082409,4.88318969834778
2004,08003,3179,3017,-2.50601061752369,-2.614590058102,-0.108579440578307
2004,08005,119475,110262,-2.50601061752369,-4.010237793651,-1.50422717612731
2004,08007,3601,2141,-2.50601061752369,-25.4266805990944,-22.9206699815707
2004,08009,1680,483,-2.50601061752369,-55.3398058252427,-52.833795207719
2004,08011,1338,785,-2.50601061752369,-26.0480452190297,-23.542034601506
2004,08013,51586,105564,-2.50601061752369,34.348075087496,36.8540857050197
2004,08014,12007,10935,-2.50601061752369,-4.67265277656699,-2.1666421590433
2004,08015,4875,3766,-2.50601061752369,-12.834162712649,-10.3281520951253
2004,08017,923,198,-2.50601061752369,-64.6743978590544,-62.1683872415307
2004,08019,2522,2989,-2.50601061752369,8.47396116857195,10.9799717860956
2004,08021,1864,1894,-2.50601061752369,0.798296966471527,3.30430758399522
2004,08023,566,1170,-2.50601061752369,34.7926267281106,37.2986373456343
2004,08025,1006,478,-2.50601061752369,-35.5795148247978,-33.0735042072741
2004,08027,1657,739,-2.50601061752369,-38.313856427379,-35.8078458098553
2004,08029,9722,4224,-2.50601061752369,-39.4234906066256,-36.9174799891019
2004,08031,69903,166135,-2.50601061752369,40.7697065726705,43.2757171901942
2004,08033,785,333,-2.50601061752369,-40.4293381037567,-37.923327486233
2004,08035,80651,39661,-2.50601061752369,-34.06975197819,-31.5637413606663
2004,08037,8533,9744,-2.50601061752369,6.62581386441976,9.13182448194346
2004,08039,8389,2834,-2.50601061752369,-49.496569544685,-46.9905589271613
2004,08041,161361,77648,-2.50601061752369,-35.0250408980415,-32.5190302805178
2004,08043,12313,5933,-2.50601061752369,-34.9665680149074,-32.4605573973837
2004,08045,11123,9228,-2.50601061752369,-9.31158174045501,-6.80557112293132
2004,08047,1329,1807,-2.50601061752369,15.2423469387755,17.7483575562992
2004,08049,4260,3243,-2.50601061752369,-13.5545781687325,-11.0485675512088
2004,08051,3479,4782,-2.50601061752369,15.7729088488077,18.2789194663313
2004,08053,355,236,-2.50601061752369,-20.1353637901861,-17.6293531726624
2004,08055,1701,1656,-2.50601061752369,-1.34048257372654,1.16552804379715
2004,08057,710,210,-2.50601061752369,-54.3478260869565,-51.8418154694328
2004,08059,140644,126558,-2.50601061752369,-5.27166712824006,-2.76565651071636
2004,08061,712,172,-2.50601061752369,-61.0859728506787,-58.579962233155
2004,08063,2721,729,-2.50601061752369,-57.7391304347826,-55.2331198172589
2004,08065,1261,1623,-2.50601061752369,12.5520110957004,15.0580217132241
2004,08067,11704,13409,-2.50601061752369,6.78931230836618,9.29532292588988
2004,08069,75884,68266,-2.50601061752369,-5.28477280610475,-2.77876218858106
2004,08071,3196,3300,-2.50601061752369,1.60098522167488,4.10699583919857
2004,08073,1819,503,-2.50601061752369,-56.6752799310939,-54.1692693135702
2004,08075,6168,2491,-2.50601061752369,-42.4644878161451,-39.9584771986214
2004,08077,41539,19564,-2.50601061752369,-35.9638642947155,-33.4578536771918
2004,08079,383,227,-2.50601061752369,-25.5737704918033,-23.0677598742796
2004,08081,4247,1335,-2.50601061752369,-52.1676818344679,-49.6616712169442
2004,08083,6988,3867,-2.50601061752369,-28.7517273146016,-26.2457166970779
2004,08085,11218,4776,-2.50601061752369,-40.2776041015381,-37.7715934840144
2004,08087,6787,3039,-2.50601061752369,-38.1437003867291,-35.6376897692054
2004,08089,4947,3164,-2.50601061752369,-21.9824929108618,-19.4764822933381
2004,08091,1402,1278,-2.50601061752369,-4.62686567164179,-2.1208550541181
2004,08093,4781,3445,-2.50601061752369,-16.2411864818867,-13.735175864363
2004,08095,1717,582,-2.50601061752369,-49.3692909960853,-46.8632803785616
2004,08097,2784,6335,-2.50601061752369,38.9406733194429,41.4466839369666
2004,08099,3392,1308,-2.50601061752369,-44.3404255319149,-41.8344149143912
2004,08101,31117,35369,-2.50601061752369,6.39533134795295,8.90134196547665
2004,08103,2403,566,-2.50601061752369,-61.8726844055237,-59.366673788
2004,08105,3448,2006,-2.50601061752369,-26.4393105977264,-23.9332999802027
2004,08107,5199,6392,-2.50601061752369,10.2924682943663,12.79847891189
2004,08109,1163,1594,-2.50601061752369,15.63293434893,18.1389449664537
2004,08111,216,253,-2.50601061752369,7.88912579957356,10.3951364170973
2004,08113,1079,2876,-2.50601061752369,45.4361567635904,47.9421673811141
2004,08115,971,374,-2.50601061752369,-44.3866171003717,-41.8806064828481
2004,08117,5370,8144,-2.50601061752369,20.5268610330028,23.0328716505265
2004,08119,8094,3556,-2.50601061752369,-38.9527896995708,-36.4467790820471
2004,08121,2050,455,-2.50601061752369,-63.6726546906188,-61.1666440730951
2004,08123,55591,31868,-2.50601061752369,-27.1247098640506,-24.6186992465269
2004,08125,3456,1064,-2.50601061752369,-52.9203539823009,-50.4143433647772
2004,09001,189605,205902,-2.50601061752369,4.12053389699803,6.62654451452172
2004,09003,154919,229902,-2.50601061752369,19.4851632317363,21.99117384926
2004,09005,50160,44647,-2.50601061752369,-5.81497146835149,-3.3089608508278
2004,09007,35252,47292,-2.50601061752369,14.5861601085482,17.0921707260719
2004,09009,160390,199060,-2.50601061752369,10.7581026568368,13.2641132743605
2004,09011,49931,66062,-2.50601061752369,13.9068736906537,16.4128843081774
2004,09013,31245,39146,-2.50601061752369,11.2244463070563,13.73045692458
2004,09015,22324,25477,-2.50601061752369,6.59609631597665,9.10210693350035
2004,10001,31578,23875,-2.50601061752369,-13.891042865129,-11.3850322476053
2004,10003,93079,146179,-2.50601061752369,22.1936152605138,24.6996258780375
2004,10005,47003,30098,-2.50601061752369,-21.9257856577736,-19.4197750402499
2004,11001,21256,202970,-2.50601061752369,81.0405572948721,83.5465679123958
2004,12001,47762,62504,-2.50601061752369,13.3694883282245,15.8754989457482
2004,12003,7738,2180,-2.50601061752369,-56.0395240976003,-53.5335134800766
2004,12005,53404,21068,-2.50601061752369,-43.4203459018154,-40.9143352842918
2004,12007,7557,3224,-2.50601061752369,-40.1910768945367,-37.685066277013
2004,12009,153068,110309,-2.50601061752369,-16.2349028199121,-13.7288922023884
2004,12011,244674,453873,-2.50601061752369,29.9477343686252,32.4537449861489
2004,12013,3782,2116,-2.50601061752369,-28.2468633435063,-25.7408527259826
2004,12015,44428,34256,-2.50601061752369,-12.9276600071171,-10.4216493895934
2004,12017,39500,29277,-2.50601061752369,-14.8639806912194,-12.3579700736958
2004,12019,62078,18971,-2.50601061752369,-53.1863440634678,-50.6803334459441
2004,12021,83631,43892,-2.50601061752369,-31.1622217168668,-28.6562110993431
2004,12023,16758,8031,-2.50601061752369,-35.2051313082416,-32.6991206907179
2004,12027,5524,3913,-2.50601061752369,-17.0711031048003,-14.5650924872766
2004,12029,4434,1960,-2.50601061752369,-38.6925242414764,-36.1865136239527
2004,12031,220190,158610,-2.50601061752369,-16.2565997888068,-13.7505891712831
2004,12033,93566,48329,-2.50601061752369,-31.8806159484126,-29.3746053308889
2004,12035,19633,18578,-2.50601061752369,-2.76098505665908,-0.254974439135383
2004,12037,3472,2401,-2.50601061752369,-18.2359952324195,-15.7299846148959
2004,12039,6253,14629,-2.50601061752369,40.1111004693037,42.6171110868274
2004,12041,4936,2017,-2.50601061752369,-41.9818783259025,-39.4758677083788
2004,12043,2443,1718,-2.50601061752369,-17.4236962268685,-14.9176856093448
2004,12045,4805,2407,-2.50601061752369,-33.2501386577926,-30.7441280402689
2004,12047,2792,2260,-2.50601061752369,-10.5304829770388,-8.0244723595151
2004,12049,5049,2149,-2.50601061752369,-40.2889691580995,-37.7829585405758
2004,12051,5757,3960,-2.50601061752369,-18.4933621488114,-15.9873515312877
2004,12053,42635,37187,-2.50601061752369,-6.82518603893663,-4.31917542141294
2004,12055,25878,15347,-2.50601061752369,-25.5451788963008,-23.0391682787771
2004,12057,245576,214132,-2.50601061752369,-6.83999408320064,-4.33398346567695
2004,12059,6412,1810,-2.50601061752369,-55.9717830211627,-53.465772403639
2004,12061,36938,23956,-2.50601061752369,-21.319013367491,-18.8130027499674
2004,12063,12122,7555,-2.50601061752369,-23.209838898206,-20.7038282806823
2004,12065,3298,4135,-2.50601061752369,11.2605946454998,13.7666052630235
2004,12067,2460,845,-2.50601061752369,-48.8653555219365,-46.3593449044128
2004,12069,74389,48221,-2.50601061752369,-21.3424679879292,-18.8364573704055
2004,12071,144176,93860,-2.50601061752369,-21.1379791292073,-18.6319685116837
2004,12073,51615,83873,-2.50601061752369,23.8087505904582,26.3147612079819
2004,12075,10410,6074,-2.50601061752369,-26.3042950740112,-23.7982844564875
2004,12077,1927,1070,-2.50601061752369,-28.5952619285953,-26.0892513110716
2004,12079,4191,4050,-2.50601061752369,-1.71095740808154,0.795053209442151
2004,12081,81318,61262,-2.50601061752369,-14.066488988638,-11.5604783711143
2004,12083,81283,57271,-2.50601061752369,-17.3304271258859,-14.8244165083622
2004,12085,41362,30208,-2.50601061752369,-15.5847422104234,-13.0787315928997
2004,12086,361095,409732,-2.50601061752369,6.30971670686159,8.81572732438529
2004,12087,19467,19654,-2.50601061752369,0.478004140998441,2.98401475852214
2004,12089,23783,8573,-2.50601061752369,-47.0082828532575,-44.5022722357338
2004,12091,69693,19368,-2.50601061752369,-56.5062148415131,-54.0002042239894
2004,12093,6978,5153,-2.50601061752369,-15.0441018877257,-12.538091270202
2004,12095,192539,193354,-2.50601061752369,0.211198441018624,2.71720905854232
2004,12097,43117,38633,-2.50601061752369,-5.48501529051988,-2.97900467299618
2004,12099,212688,328687,-2.50601061752369,21.4267374740245,23.9327480915482
2004,12101,103230,84749,-2.50601061752369,-9.83141733917087,-7.32540672164717
2004,12103,225686,225460,-2.50601061752369,-0.0500946478523582,2.45591596967134
2004,12105,123559,86009,-2.50601061752369,-17.9178118796763,-15.4118012621526
2004,12107,18311,12412,-2.50601061752369,-19.200598899847,-16.6945882823233
2004,12109,59196,26399,-2.50601061752369,-38.3164904492085,-35.8104798316848
2004,12111,47592,51835,-2.50601061752369,4.26745250284128,6.77346312036497
2004,12113,52059,14659,-2.50601061752369,-56.0568362360982,-53.5508256185745
2004,12115,104692,88442,-2.50601061752369,-8.41384738057515,-5.90783676305145
2004,12117,108172,76971,-2.50601061752369,-16.8523789719298,-14.3463683544061
2004,12119,19800,11584,-2.50601061752369,-26.1789446851899,-23.6729340676662
2004,12121,11153,4522,-2.50601061752369,-42.3030303030303,-39.7970196855066
2004,12123,5467,3049,-2.50601061752369,-28.3936120244246,-25.8876014069009
2004,12125,3396,1251,-2.50601061752369,-46.1588121368625,-43.6528015193388
2004,12127,111924,115519,-2.50601061752369,1.58061580264066,4.08662642016436
2004,12129,6777,4896,-2.50601061752369,-16.1141094834233,-13.6080988658996
2004,12131,17555,6213,-2.50601061752369,-47.7196230225513,-45.2136124050276
2004,12133,7369,2912,-2.50601061752369,-43.351814025873,-40.8458034083493
2004,13001,4494,1848,-2.50601061752369,-41.7218543046358,-39.2158436871121
2004,13003,1666,799,-2.50601061752369,-35.1724137931034,-32.6664031755798
2004,13005,2853,930,-2.50601061752369,-50.832672482157,-48.3266618646333
2004,13007,821,936,-2.50601061752369,6.54524758110415,9.05125819862785
2004,13009,7709,6775,-2.50601061752369,-6.44849489091411,-3.94248427339042
